	Nais	OTT:269904	Nais
	Leptochela cf bermudensis	IRMNG:1345607	Leptochela
	Rineloricaria	NCBI:1748173	Rineloricaria
NODC:8826010134	Yelloweye rockfish Sebastes ruberrimus	GBIF:8913790	Sebastes ruberrimus
	Diphyes sp.	WORMS:601567	Diphyes
	Brachycera	NCBI:1187385	Diptera
	Crenicichla sp.	OTT:60279	Crenicichla
	Asebellides oculata	WORMS:744689	Ampharete oculata
	PHASCOLOSOMA PROCERUM	NCBI:1817544	Phascolosoma
	GORGONACEA	EOL:1301679	Gorgonacea
	Notoscopelus	WORMS:126263	Notoscopelus
	Gonodactylus curacaoensis	IRMNG:1441003	Gonodactylus
	Dictyoptera	ITIS:729085	Dictyoptera
	sprat	OTT:610223	Spratelloides robustus
	Squilla sp	GBIF:2214213	Squilla
	miscellaneous isopods	GBIF:643	Isopoda
	Cymbella gracilis	WORMS:164094	Encyonema gracile
	terrest. Hymenopterans	NCBI:1187557	Hymenoptera
	Anarhichadidae	NCBI:980417	Leptoclinus maculatus
	Lepidoptera	OTT:5521513	Lepidoptera
	Rhabditis	OTT:5490410	Rhabditis
	bluefish	EOL:205264	Pomatomus saltatrix
	Terrestrial Lepidoptera	NCBI:1464436	Lepidoptera
	Portunus spp	WORMS:450422	Portunus
	Sesarma reticulatum	WORMS:450470	Sesarma
	Strongylocentrotus franciscanus	IRMNG:11163935	Strongylocentrotus franciscanus
	Gnathophausia sp.	IRMNG:1099398	Gnathophausia
	Diaphanosoma spp.	IRMNG:1285503	Diaphanosoma
	Lepidoptera larvae	OTT:4284039	Lepidoptera
	Hydrobius sp.	NCBI:1483878	Hydrobius
	Synechococcus sp.	NCBI:380696	Synechococcus
	Diadema pedicellariae	IRMNG:1269017	Diadema
	aquatic Diptera	NCBI:1187326	Diptera
	aquatic Diptera	NCBI:1187375	Diptera
	SCOMBER SCOMBRUS	OTT:70556	Scomber japonicus
	whiting	FBC:FB:SpecCode:29	Merlangius merlangus
	Electrona carlsbergi	NCBI:123328	Electrona carlsbergi
	Zoanthus	NCBI:299539	Zoanthus
NODC:88570409	Pleuronectidae (flatfish) Limanda sp.	IRMNG:1331001	Limanda
	Amphiprora	GBIF:7602212	Amphiprora
	Modiolus	WORMS:138223	Modiolus
FBC:FB:SPECCODE:271	Carassius auratus	OTT:1009518	Carassius auratus
	Amphipod	IRMNG:11158	Amphipoda
	Vorticellidae	GBIF:8222069	Vorticella
	Coryphaena sp.	GBIF:2369535	Coryphaena
	Petrolisthes galathinus	NCBI:376781	Petrolisthes galathinus
	Homola sp.	WORMS:246562	Homola
	Duck chicks	NCBI:1105033	Duck
	Persephona mediterranea	WORMS:158441	Persephona
	Hakes	WORMS:125762	Merluccius
	Macrobrachium ohione	OTT:656131	Macrobrachium
	Mica	WORMS:248968	Mica
	nudibranchs	EOL:2570710	Opisthobranchia
	aquatic Diptera larvae	NCBI:1187363	Diptera
	Coleopterans	NCBI:1187199	Coleoptera
ITIS:79452	Mytilus	NCBI:431275	Mytilus
	Sphaeromais	IRMNG:1303814	Sphaeroma
	Cladotanytarsus	OTT:526740	Cladotanytarsus
	Terrestrial Diptera	NCBI:1187350	Diptera
	adult Diptera	NCBI:1187409	Diptera
	Gammaroidea	NCBI:1705996	Gammaroidea
	Lepidoptera	NCBI:1187806	Lepidoptera
EOL:58775	Tegula	GBIF:2292825	Tegula
	Retusa obtusa	NCBI:1421149	Retusa obtusa
	Gracilaria	NCBI:191053	Gracilaria
	Macrura	WORMS:242573	Ophthalmapseudes
	RETUSA OBTUSA	WORMS:138432	Retusa
	Pipterous larva	IRMNG:10063	Diptera
	Cricotopus	ITIS:568516	Cricotopus
	Polypedilum	OTT:282639	Polypedilum
	Pleurosigma spp.            Pleurosigma spp.            Pleurosigma spp.            Pleurosigma spp.            Pleurosigma spp.            Pleurosigma spp.            Pleurosigma spp.            Pleurosigma spp.            Pleurosigma spp.            Pleurosigma spp.            Pleurosigma spp.            Pleurosigma spp.            Pleurosigma spp.            Pleurosigma spp.            Pleurosigma spp.            Pleurosigma spp.            Pleurosigma spp.            Pleurosigma spp.            Pleurosigma spp.            Pleurosigma spp.            Pleurosigma spp.            Pleurosigma spp.            Pleurosigma spp.            Pleurosigma spp.            Pleurosigma spp.            Pleurosigma spp.            Pleurosigma spp.            Pleurosigma spp.            Pleurosigma spp.            Pleurosigma spp.            Pleurosigma spp.            Pleurosigma spp.            Pleurosigma spp.            Pleurosigma spp.            Pleurosigma spp.            Pleurosigma spp.            Pleurosigma spp.            Pleurosigma spp.            Pleurosigma spp.            Pleurosigma spp.            Pleurosigma spp.            Pleurosigma spp.            Pleurosigma spp.            Pleurosigma spp.            Pleurosigma spp.            Pleurosigma spp.            Pleurosigma spp.	GBIF:8028393	Pleurosigma
	Polypedilum Type 'II'	NCBI:1636521	Polypedilum
	Oithona frigita	IRMNG:1440629	Fiona
	small sharks	OTT:4809404	Small
	Radix	IRMNG:1320439	Radix
	Suwalia	OTT:368358	Plecoptera
	Anisopteridae	GBIF:8334716	Anisoptera
	OPHELINA ACUMINATA	NCBI:880401	Ophelina acuminata
	trichopterans (unspec.)	NCBI:1187824	Trichoptera
	Diptera 2	NCBI:1187309	Diptera
	Diptera 2	NCBI:1187321	Diptera
	dipteran	NCBI:1187350	Diptera
	Caulerpa	OTT:4001985	Caulerpa
	pyrosomes	WORMS:137225	Pyrostremma
	Pipefish	OTT:3642305	Syngnathus
	Nitzschia spathulata	NCBI:1056111	Nitzschia
	Holothuria thomasi	WORMS:241400	Holothuria
	Thalassionema sp.	GBIF:7858065	Thalassionema
	Odonata - Zigoptera	NCBI:1187811	Odonata
	dipteran nymphs	NCBI:1187379	Diptera
	NEPHTYS HOMBERGII	NCBI:36121	Nephtys hombergii
	small fish	NCBI:406867	Small
	Staurastrum  sp.	OTT:217504	Staurastrum
	Gempylidae	IRMNG:114034	Gempylidae
	NEPHTYS CAECA	IRMNG:1050467	Nephtys
	small crabs	NCBI:415378	Small
	Astraea	GBIF:7234780	Astraea
	BRACHYCERA SPP	NCBI:1187306	Diptera
	BRACHYCERA SPP	NCBI:1187393	Diptera
FBC:SLB:SPECCODE:40342	Prionospio cirrifera	GBIF:8966906	Prionospio
	Pipterous larva	NCBI:1187360	Diptera
	Navicula	WORMS:149142	Navicula
	lampreys	OTT:801615	Petromyzontidae
	Squid	WORMS:11716	Teuthida
	Navicula arvensis	IRMNG:1383458	Navicula
	tetraphyllidean	NCBI:1619325	Tetraphyllidea
	Deleatidium spp	NCBI:1969106	Deleatidium
	Sardine	FBC:FB:SpecCode:4730	Alburnus alburnus
	diptera adults	NCBI:1187318	Diptera
	unidenified dipterans	NCBI:1187387	Diptera
	Gymnoscopelus sp.	OTT:211053	Gymnoscopelus
	Beetle	ITIS:187197	Alphitobius diaperinus
	squids	ITIS:644687	Arctozenus risso
	Syngnathus  floridae	IRMNG:1307925	Syngnathus
ITIS:79452	Mytilus	GBIF:9144902	Mytilus
	Trichoptera (Cyrnus - Oecetis - Molanna)	OTT:4229447	Trichoptera
	Holothuria sp.	WORMS:123456	Holothuria
	Cirratulus cirratus	NCBI:394749	Cirratulus cirratus
	Xanthid crab fragments	GBIF:3240265	Brachyura
	catfish	GBIF:708	Siluriformes
	Synalpheus brevicarpus	NCBI:1503826	Synalpheus brevicarpus
	Synalpheus	OTT:5539634	Synalpheus
	terrestrial Diptera	NCBI:1187377	Diptera
EOL:39938	Hermit crabs	IRMNG:1346127	Pagurus
	Cookia sulcata	IRMNG:10538562	Cookia sulcata
	Dinobryon cylindricum	GBIF:8102342	Dinobryon cylindricum
	Terrestrial Hymenoptera	NCBI:1187576	Hymenoptera
	Heterocarpus spp.	NCBI:291063	Heterocarpus
	Najas pectinata	GBIF:8306699	Najas pectinata
	Culicoides type larvae	GBIF:8212051	Culicoides
	Small crustaceans	OTT:4809408	Small
ITIS:98671	Cancer	WORMS:450292	Cancer
	Lepidopteran larvae	NCBI:1464435	Lepidoptera
	terrestrial beetles	NCBI:1187198	Coleoptera
	Copepod nauplii	NCBI:172599	Copepod
	Diptera 1	NCBI:1187322	Diptera
	Golfingia sp.	WORMS:136021	Golfingia
	terrestrial dipterans	NCBI:1187412	Diptera
	Caridina sp.	NCBI:452320	Caridina
	Oecetis	NCBI:1818488	Oecetis
	Diadema pedicellariae	GBIF:7234925	Garrettia
	Donax	OTT:2863147	Donax
	Typha angustifolia	GBIF:8146279	Typha angustifolia
	rockfish	ITIS:166704	Scorpaenidae
	SEBASTES MARINUS	EOL:994490	Sebastes marinus
	Orthocladiinae	NCBI:942542	Orthocladiinae
	Barbus sp.	GBIF:9183743	Barbus
	Blow fly larvae	NCBI:1368434	Lucilia
	Porcellana zoea	GBIF:7807107	Porcellana
	Corystes cassivelaunus	GBIF:5716132	Corystes cassivelaunus
	Ophiothrix	OTT:718129	Ophiothrix
	Enhalus acoroides	GBIF:2866113	Enhalus acoroides
	Botryococcus braunii	OTT:693328	Botryococcus braunii
EOL:345	Coleoptera	NCBI:1187191	Coleoptera
	Diptera adult	IRMNG:10063	Diptera
	Culex	WORMS:494566	Culex
	Trichopterans	IRMNG:1410256	Trichoptera
	Terrestrial spiders	OTT:5247444	Terrestrial
	Chiroteuthis veranyi	WD:Q13463711	Chiroteuthis veranii
	Oecetis sp.	OTT:318733	Oecetis
	Asterina sp.	IF:700084	Asterina subgen
	Asterina sp.	IF:700085	Asterina subgen
	Amphora sp.	NCBI:1938424	Curculionidae
	smelts	GBIF:1068	Osmeriformes
	Notomastus	WORMS:326126	Notomastus
	Asteropella sp.	IRMNG:1362056	Asteropella
	Diadema	OTT:312262	Diadema
	Stolephorus commersonii	IRMNG:10165332	Stolephorus commersonnii
	Solemya sp.	WORMS:138514	Solemya
	ctenophores	WD:Q25661394	Ctenophora
	Calanus finmarchicus	IRMNG:11308182	Neocalanus tonsus
	nauplius	IRMNG:1290283	Nauplius
	Small crabs	OTT:4809433	Small
NODC:57060101	Loliginidae (squid) Loligo sp.	ITIS:573156	Loligo
	ANOPHELES SPP	NCBI:410748	Anopheles
	aquatic Diptera	NCBI:1187338	Diptera
	Roach	EOL:204820	Gerres oyena
	Baetis spp. nymphs	OTT:5972442	Baetis
	dipteran pupa	NCBI:1187398	Diptera
	Holothuria	WORMS:123654	Holothuria
	Stempelinella sp. (CG)	OTT:4468597	Chironomidae
	terrestrial Coleopteras	NCBI:1187198	Coleoptera
	Sepia sp.	ITIS:573130	Sepia
	Centrales	WORMS:148971	Coscinodiscophycidae
	Diptera larvae	NCBI:1187313	Diptera
	diptera	NCBI:1187320	Diptera
	Coryphaenoides	IRMNG:1009665	Coryphaenoides
	other dipterans	NCBI:1187345	Diptera
FBC:FB:SPECCODE:3574	Diplodus argenteus argenteus	IRMNG:1326347	Diplodus
	Pyralidae	OTT:4236642	Pyralidae
	Spirulina sp.	IRMNG:1273808	Spirulina
	Metridium	GBIF:7236771	Metridium
	Scenedesmus	OTT:651333	Scenedesmus
	Diptera pupae	NCBI:1187342	Diptera
	terrestrial insects	OTT:5246630	Terrestrial
	Lepidopterans	NCBI:1464436	Lepidoptera
	Batistes  capriscus	GBIF:9047729	Balistes capriscus
	Cymbella	WORMS:614158	Cymbella
FBC:FB:SPECCODE:6977	squids	IRMNG:10572380	Arctozenus risso
EOL:579558	Apium graveolens	NCBI:941588	Apium graveolens
	dragon fly larvae	GBIF:3233915	Anisoptera
	Salvinia	GBIF:7941255	Salvinia
	Small crabs	NCBI:415367	Small
	beetles	OTT:4587628	Coleoptera
	Plectrocnemia sp.	IRMNG:1297600	Plectrocnemia
	Lymnaea - Planorbis - Goera	NCBI:6522	Lymnaea
	TEMORA SPP	IRMNG:1329813	Temora
	Gymnoscopelus braueri	WD:Q2608962	Electrona antarctica
	Eubosmina	ITIS:684612	Eubosmina
	Donax	IRMNG:1034188	Donax
	Stempelinella	NCBI:891949	Chironomidae
	Themisto spp.	WORMS:101800	Themisto
	ORGANIC DEBRIS	OTT:4915654	Organic
	octopus	WD:Q611843	Octopus
	Microcystis aeruginosa	NCBI:1194490	Microcystis aeruginosa
	coleopteran adult	NCBI:1187203	Coleoptera
	small sharks	OTT:4809448	Small
	CALOCARIS MACANDREAE	GBIF:2221877	Calocaris
	Protomyctophum bolini	WD:Q2608962	Electrona antarctica
	spiny dogfish	GBIF:7237243	Squalus
	Trichodesmium thiebautii	OTT:154416	Trichodesmium thiebautii
	Diptera 2	NCBI:1187337	Diptera
	dipteran	NCBI:1187369	Diptera
	Cambarus propinquus	ITIS:650266	Cambarus
	Brachyura-unidentified larval  to juvenile	GBIF:3240265	Brachyura
EOL:994320	Kyphosus sectatrix	WD:Q3752660	Kyphosus sectator
	dipteran nymphs	NCBI:1187316	Diptera
	small crustaceans	NCBI:406871	Small
	small crustaceans	NCBI:406883	Small
	ASTERIAS RUBENS	OTT:721252	Asterias rubens
	Diadema sphaeridia	IRMNG:1268954	Diadema
	Acanthurus	IRMNG:1314417	Acanthurus
	Nereis diversicolor	NCBI:575915	Hediste diversicolor
	Diptera	NCBI:1187376	Diptera
	Scomber scombrus	INAT_TAXON:118678	Scomber scombrus
	octopus	IRMNG:11705	Octopoda
	Gadidae	GBIF:5214948	Eleginus gracilis
	Ophiothrix sp.	GBIF:2275832	Ophiothrix
	BRACHYCERA SPP	NCBI:1187391	Diptera
	small fish	OTT:4809416	Small
	small fish	OTT:4809422	Small
	Histioteuthis reversa	GBIF:2290632	Histioteuthis reversa
	terrestrial Lepidoptera	OTT:5246630	Terrestrial
	Harpacticus sp.	GBIF:7235793	Harpacticus
	Mugil Cephalus	ITIS:170334	Mugil
	Mysis relicta	WORMS:120152	Paramysis kessleri
	HYMENOPTERA	OTT:4568631	Hymenoptera
	diptera adults	NCBI:1187316	Diptera
	diptera adults	NCBI:1187344	Diptera
	Libellula quadrimaculata	IRMNG:1017101	Libellula
	Amphiura	WORMS:242472	Amphiura
	Crepidula	NCBI:52628	Crepidula
	Diptera adult	NCBI:1187361	Diptera
	Eudorina	OTT:739604	Eudorina
	OIKOPLEURA SPP	GBIF:6319831	Appendicularia
	Fragilaria sp.	WORMS:149028	Fragilaria
	terrestrial invertebrates	GBIF:1	Animalia
	Icichthys lockingtoni	OTT:76501	Icichthys lockingtoni
	Sunfish	WORMS:151288	Centrarchidae
	Gammaridea	NCBI:44327	Gammaridea
	Ranatra sp.	IRMNG:1102806	Ranatra
	Megalops (Euceramus praelongus)	GBIF:2346650	Megalops
	oikopleura	IRMNG:1426476	Oikopleura
	decapod zoea	IRMNG:10704	Decapoda
	terrestrial Diptera	NCBI:1187307	Diptera
	terrestrial Diptera	NCBI:1187311	Diptera
	terrestrial Diptera	NCBI:1187321	Diptera
	terrestrial Diptera	NCBI:1187361	Diptera
	Copepod nauplii	OTT:5092855	Copepod
	Astyanax	OTT:701508	Astyanax
	Mycale sp.	WORMS:131907	Mycale
	Cancer sp.	WORMS:106876	Cancer
	stonefly	OTT:4176302	Plecoptera
	Typha capensis	OTT:5919556	Typha
	Small crustaceans	OTT:4809424	Small
EOL:73077	Diadema	OTT:587480	Diadema
	terrestrial beetles	NCBI:1187202	Coleoptera
	Acropora polyps	IRMNG:1265162	Porina
	Diptera 1	NCBI:1187321	Diptera
	Diptera 1	NCBI:1187404	Diptera
	Hexagrammidae	WORMS:282288	Pleurogrammus azonus
	Anabaena sp.	OTT:1049788	Anabaena
	Beetle	OTT:4588031	Coleoptera
	Alphaeus floridanus	NCBI:153992	Alpheus floridanus
	Butterfish	WD:Q640454	Pholis gunnellus
	Rhyacophila acropedes	NCBI:1879311	Rhyacophila brunnea
	BIVALVIA	EOL:42219323	Bivalvia
ITIS:154883	Phascolosomatidae	WORMS:410751	Phascolosoma
	diptera pupae	GBIF:811	Diptera
	Brachycera	NCBI:1187330	Diptera
	Amphora	NCBI:7042	Curculionidae
	Oligochaeta	OTT:39609	Oligochaeta
	Cottidae	WD:Q513998	Cottidae
	Palaemonetes intermedius	WORMS:587675	Palaemon
	Poecilostomatoida	NCBI:84310	Poecilostomatoida
	Nemertean	OTT:4153310	Nemertea
FBC:FB:SPECCODE:3969	Sebastes fasciatus	NCBI:943071	Sebastes
	ants	NCBI:1187575	Hymenoptera
	Annelids	OTT:941620	Annelida
	Amphibalanus eburneus	WD:Q2880553	Balanus eburneus
	Persephona punctata	WORMS:450409	Persephona
	terrest. Hymenopterans	NCBI:1187568	Hymenoptera
	fish eggs	OTT:5292392	Cephalaspidomorphi
	sprat	FBC:FB:SpecCode:1460	Spratelloides robustus
	wheat	OTT:605173	Triticum turgidum
	Small cladocerans	NCBI:406889	Small
	Small cladocerans	NCBI:415363	Small
	Small cladocerans	NCBI:415365	Small
	Synodontis sp.	OTT:1018654	Synodontis
	Spirulina	GBIF:8996763	Spirulina
	Green algae	GBIF:6	Plantae
	smelts	ITIS:162028	Osmeridae
	LEPIDOPTERA	NCBI:1187797	Lepidoptera
	Odostomia	GBIF:5191789	Odostomia
	Diaptomus sp.	WORMS:597500	Diaptomus
	Pseudoma truncatum	OTT:250582	Sphingomonas agrestis
	Trichoptera larvae	IRMNG:1025269	Calopterella
	Diploneis sp.	GBIF:8175690	Diploneis
	Diaphus sp.	OTT:358647	Electrona antarctica
	Zoanthus	OTT:302054	Zoanthus
	glossosomatids	NCBI:177617	Glossosomatidae
	Small crabs	OTT:4809425	Small
	aquatic Diptera	NCBI:1187403	Diptera
	pleuronectiformes	ITIS:172859	Pleuronectidae
	Chlamys groenlandicus	IRMNG:1378291	Youngella
INAT_TAXON:43584	Homo sapiens	OTT:933436	Homo sapiens
	Fishes	OTT:5292392	Cephalaspidomorphi
	Acropora sp.	GBIF:7673664	Acropora
	Peridinium cinctum	IRMNG:11745069	Peridinium cinctum
	SYNCHELIDIUM SPP	IRMNG:1177385	Synchelidium
	caddis-flies	IRMNG:1410256	Trichoptera
	dipteran pupa	NCBI:1187358	Diptera
	Pleuronectiformes	GBIF:8611	Pleuronectidae
	Hediste diversicolor	EOL:406777	Nereis diversicolor
	gammaridea	NCBI:36939	Gammaridae
	Lymnaea - Planorbis - Goera	OTT:5719942	Lymnaea
	Loligo opalescens	GBIF:5855962	Doryteuthis opalescens
	Sepia sp.	ITIS:573126	Sepia
	mackerel	EOL:205203	Scomberomorus guttatus
	Diptera larvae	NCBI:1187339	Diptera
	diptera	NCBI:1187306	Diptera
	other dipterans	NCBI:1187379	Diptera
	Hymenoptera	OTT:4568737	Hymenoptera
	hydroid	WORMS:117815	Nemertesia ramosa
	Mithrax pleuracanthus	WORMS:158428	Mithrax
	green algae	EOL:3893	Chlorophyta
	Globigerina sp.	GBIF:7820259	Globigerina
	Diptera pupae	NCBI:1187376	Diptera
	Amphora spp.	NCBI:1938426	Curculionidae
	Amphora spp.	NCBI:1938431	Curculionidae
	Capitella sp.	NCBI:1789173	Capitella
	Periclimenes sp.	OTT:62887	Periclimenes
	Chaetomorpha  sp.	NCBI:1889151	Chaetomorpha
	Anodonta	GBIF:8377804	Anodonta
	larval stone flies	IRMNG:1433235	Plecoptera
	Frustulia	IRMNG:1002525	Frustulia
	Chara	OTT:4256514	Chara
	Scirtid sp. (larvae) broad type.	NCBI:1187202	Coleoptera
	Scombridae	IRMNG:11378641	Scomber scombrus
	small crabs	OTT:4809406	Small
	adult Diptera	NCBI:1187315	Diptera
ITIS:81760	Hiatellidae	GBIF:8218281	Saxicavella
	aquatic coleoptera	NCBI:1187197	Coleoptera
	sardine	ITIS:161813	Sardina pilchardus
	Helophorus	ITIS:722275	Helophorus
	aquatic dipterans	NCBI:1187403	Diptera
	Rhynchocinetes typus	WORMS:514385	Rhynchocinetes typus
	Diptera midges(pupa)	NCBI:1187322	Diptera
	CORYSTES CASSIVELAUNUS	EOL:1022189	Corystes cassivelanus
	bugs	NCBI:1187450	Hemiptera
	miscellaneous fish	OTT:5246625	Miscellaneous
	Calliostoma	OTT:2886305	Calliostoma
	dipteran adult	IRMNG:1323521	Diptera
	Diatoms	GBIF:7947184	Bacillariophyceae
	Oxyethira sp.	ITIS:598817	Oxyethira
	Chlorophyceae	OTT:5362991	Chlorophyceae
	Cambarus propinquus	ITIS:650269	Cambarus
	CALANOIDA	NCBI:1394338	Calanoida
	coelopteran	NCBI:1187189	Coleoptera
	Chlorococcum sp.	IRMNG:1312811	Chlorococcum
	caenid larvae	NCBI:1187825	Trichoptera
	Holothuria thomasi	WORMS:241402	Holothuria
	grasshopper	OTT:178922	Caelifera
	dipteran nymphs	NCBI:1187391	Diptera
	Renicola sp.	IRMNG:1330193	Renicola
	caddisflies adult	IRMNG:11007	Trichoptera
	Kallipseudes schubarti	OTT:2988481	Monokalliapseudes schubarti
	Orthoclad Blue Blond	OTT:4468577	Chironomidae
	Asterias rubens	FBC:SLB:SpecCode:48661	Asterias rubens
	COLEOPTERA	OTT:4590048	Coleoptera
EOL:421	Diptera	NCBI:1187404	Diptera
NODC:61890604	Pinnotheridae (pea crab) Pinnixa sp.	NCBI:84655	Pinnixa
	dogfish	OTT:194649	Squalus mitsukurii
	beetle	OTT:4587628	Coleoptera
	BRACHYCERA SPP	NCBI:1187363	Diptera
	Pipterous larva	NCBI:1187348	Diptera
	Pipterous larva	NCBI:1187391	Diptera
	Pipterous larva	NCBI:1187400	Diptera
	HYDROPSYCHE	NCBI:1876533	Hydropsyche
	Anarhichadidae	ITIS:171335	Anarhichadidae
	Leda pernula	IRMNG:1288020	Leda
	diptera adults	NCBI:1187320	Diptera
	Reptantia	OTT:736321	Pleocyemata
	Protomyctophum sp.	WORMS:125832	Protomyctophum
	Lanternfish	WORMS:126602	Hygophum benoiti
	Nereis sp.	WORMS:326115	Nereis
	aquatic megalopterans	IRMNG:1367207	Megaloptera
	Sesarma sp.	WORMS:450470	Sesarma
	Onychoteuthis boreali-japonicus	IRMNG:1208611	Onychoteuthis
	Tellina sp.	GBIF:9111128	Tellina
	Haplochromis spp.	NCBI:227761	Haplochromis
	Maoridiamesea	NCBI:891951	Chironomidae
	terrestrial flies	NCBI:1187357	Diptera
	terrestrial flies	NCBI:1187401	Diptera
	Chaetoceros decipiens	WORMS:148985	Chaetoceros
	Coryphaenoides	WORMS:126254	Coryphaenoides
	neuropterans	IRMNG:10490	Neuroptera
	fly	NCBI:1187308	Diptera
	Cyclops	IRMNG:1304038	Cyclops
	Arcella	GBIF:8205796	Arcella
EOL:482	Chironomidae	NCBI:891952	Chironomidae
	Culicoides	NCBI:1394547	Culicoides
	Parthenope sp.	WORMS:450408	Parthenope
	Polydora sp.	WORMS:326143	Polydora
	Terrestrial Hymenoptera	NCBI:1187548	Hymenoptera
	Thalassoma bifasciatum	WD:Q1971551	Thalassoma bifasciatum
	Megalops (Munida sp.)	IRMNG:1276568	Megalops
	Hydropsyche sparana	NCBI:1876531	Hydropsyche
	Cancer sp.	WORMS:450291	Cancer
	Daphnia hyalina	OTT:607982	Daphnia longispina
	Insect remains	NCBI:50557	Insecta
	lanternfish	OTT:358647	Electrona antarctica
	Small crustaceans	OTT:4809429	Small
	Small crustaceans	OTT:4809430	Small
	Balanus sp	GBIF:9115523	Balanus
FBC:FB:SPECCODE:6083	Cynoglossus macrostomus	OTT:614583	Cynoglossus
	Diptera 1	NCBI:1187308	Diptera
	Diptera 1	NCBI:1187364	Diptera
	Diptera 1	NCBI:1187386	Diptera
	Anabaena sp.	OTT:934394	Anabaena
	turritellids	WORMS:446489	Zeacolpus
	Protoperidinium minutum	WORMS:109553	Protoperidinium
	small sharks	NCBI:406867	Small
	Perch	GBIF:8140485	Perca fluviatilis
	beetles	NCBI:1187196	Coleoptera
	Microcystis flos-aquae	OTT:5657693	Microcystis flos-aquae
	Eunotia bilunaris	OTT:5655754	Eunotia bilunaris
	ants	NCBI:1187576	Hymenoptera
	herring	WD:Q2396858	Clupea harengus
	Calothrix	NCBI:714951	Calothrix
	Harpacticus spp.	IRMNG:1284780	Harpacticus
	Hyalella	NCBI:1836638	Hyalella
	Prorocentrum sp.	OTT:797787	Prorocentrum
	dogfish	GBIF:5216338	Squalus mitsukurii
	Coegariidae	NCBI:1187812	Odonata
	Simulium	NCBI:7191	Simulium
	Oligochaeta	NCBI:6381	Oligochaeta
	Cirripedia	OTT:580064	Cirripedia
	PHILINE SCABRA	OTT:2884530	Philine scabra
	Dipterans	NCBI:1187328	Diptera
	Portunus spp	WORMS:450421	Portunus
	Phalacrocorax sp.	GBIF:8423235	Phalacrocorax
	macrurans	IRMNG:12425	Teuthoidea
	Diptera 1	OTT:4513460	Diptera
	Haliporoides sibogae	WORMS:377696	Haliporoides sibogae sibogae
	LOLIGO SPP	ITIS:82370	Loligo
	Ophelina sp.	OTT:869559	Ophelina
	Small sharks	NCBI:415359	Small
	Crangon septemspinosa	WORMS:107007	Crangon
	Nitzschia cocconeiformes	GBIF:7935952	Nitzschia
	Dipteran (not Chironomidae) larvae	NCBI:1187313	Diptera
	Dipteran (not Chironomidae) larvae	NCBI:1187408	Diptera
	aquatic Diptera	NCBI:1187388	Diptera
	Porcellana	GBIF:8104785	Porcellana
	Scirtid sp. (Broad type)	NCBI:1187197	Coleoptera
FBC:FB:SPECCODE:7037	Aethotaxis mitopteryx mitopteryx	GBIF:8076541	Aethotaxis mitopteryx
	COTTIDAE	ITIS:167196	Cottidae
	Golfingia sp.	ITIS:154597	Golfingia
	Holothuria	WORMS:732210	Holothuria
	Caloneis sp.	OTT:519417	Caloneis
	Cladotanytarsus	NCBI:1743515	Cladotanytarsus
	Anabaena spiroides	OTT:762421	Dolichospermum spiroides
	Xenopus adult	GBIF:1215949	Ixalma
	Culicines	NCBI:560245	Culicinae
	diptera	NCBI:1187322	Diptera
	CLIONE LIMACINA	EOL:57924	Clione
	PARACALANUS SPP (FEMALE)	NCBI:163471	Paracalanus
	other dipterans	NCBI:1187352	Diptera
	Petrolishtes galathinus	OTT:905883	Petrolisthes galathinus
	Coryphaenoides spp.	IRMNG:1239904	Coryphaenoides
	cladocerans	WORMS:150314	Cephalocarida
	hemiptera	NCBI:1187453	Hemiptera
	Anemonia sulcata	IRMNG:10161837	Anemonia viridis
	Terrestrial fauna	OTT:5248262	Terrestrial
	Aphrodite aculeata	OTT:5665100	Aphrodite aculeata
	Scycionia sp.	IRMNG:1378541	Heliconius
	Sepia	ITIS:573128	Sepia
	Asellus (isopod) and other detritivores	WORMS:249485	Asellus
	Eoparagyractis	NCBI:1102027	Crambidae
	aquatic Diptera larvae	NCBI:1187403	Diptera
	Diptera pupae	NCBI:1187339	Diptera
	aquatic Trichoptera	NCBI:30263	Trichoptera
	Ophiothrix	WORMS:123626	Ophiothrix
	Chironomus brevibucca	OTT:866666	Chironomus
	Rosacea plicata	IRMNG:10411715	Neorosacea plicata
	Polypedilum Type II	WORMS:150891	Polypedilum
	Terrestrial Diptera	NCBI:1187323	Diptera
	Rineloricaria	OTT:5925231	Rineloricaria
	Nematoscelis spp.	IRMNG:1275739	Nematoscelis
	adult Diptera	NCBI:1187338	Diptera
	Closterium	OTT:739602	Closterium
	Squilla sp.	GBIF:2214213	Squilla
	Retusa obtusa	IRMNG:1295458	Retusa
	Temora spp.	IRMNG:1329813	Temora
	Unidentifiable nemertean	NCBI:6217	Nemertea
	Scombridae	ITIS:172398	Scombridae
	dipteran larvae	GBIF:811	Diptera
	flying termites	GBIF:999	Isoptera
	Calanoida	ITIS:85258	Calanoida
	Parastacidae	NCBI:37850	Parastacidae
	Helophorus	GBIF:7236321	Helophorus
	Protomyctophum normani	WORMS:217697	Electrona antarctica
	Synodus	GBIF:7235792	Synodus
	lobster	WORMS:155750	Nephropoidea
	dipteran	NCBI:1187391	Diptera
	Electrona sp.	WORMS:217697	Electrona antarctica
	octopods	GBIF:459	Octopoda
	dipteran nymphs	NCBI:1187374	Diptera
	Diaphanosoma	IRMNG:1241990	Diaphanosoma
